//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump28
445638.95660217;5696608.74970062;471.79094984;43;47;41;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.081515;0.081515;-0.081515;1.000000
445638.93420227;5696608.79659851;471.76254990;75;71;66;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.049421;0.049421;-0.049421;1.000000
445638.97160156;5696608.79770096;471.76664974;41;39;32;9766.000000;1.000000;1.000000;1.000000;1.000000;0.032314;-0.032314;0.032314;1.000000
445638.93740280;5696608.72550018;471.80614998;43;56;37;12850.000000;1.000000;1.000000;1.000000;1.000000;-0.109654;0.109654;-0.109654;1.000000
445639.00259979;5696608.72629745;471.81374981;29;38;27;8738.000000;1.000000;1.000000;1.000000;1.000000;0.103703;-0.103703;0.103703;1.000000
445639.03720291;5696608.80089767;471.76965000;58;59;57;14906.000000;1.000000;1.000000;1.000000;1.000000;0.029102;-0.029102;0.029102;1.000000
445638.93810089;5696608.68569763;471.81034996;149;169;129;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.147923;0.147923;-0.147923;1.000000
445638.93820007;5696608.73250015;471.80154993;37;46;34;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.102751;0.102751;-0.102751;1.000000
445638.82520111;5696608.78330048;471.76685001;133;126;113;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.152740;0.152740;-0.152740;1.000000
445638.87350281;5696608.71059998;471.79145004;56;60;40;14392.000000;1.000000;1.000000;1.000000;1.000000;-0.153914;0.153914;-0.153914;1.000000
445638.97440155;5696608.76209839;471.78494980;43;45;38;11051.000000;1.000000;1.000000;1.000000;1.000000;0.068006;-0.068006;0.068006;1.000000
445638.88370331;5696608.71909912;471.78964998;45;51;35;12079.000000;1.000000;1.000000;1.000000;1.000000;-0.140907;0.140907;-0.140907;1.000000
445638.94740112;5696608.75049789;471.79054977;45;50;43;12079.000000;1.000000;1.000000;1.000000;1.000000;-0.082825;0.082825;-0.082825;1.000000
445638.98250015;5696608.75189789;471.79215004;35;40;33;9509.000000;1.000000;1.000000;1.000000;1.000000;-0.078102;0.078102;-0.078102;1.000000
445639.04070099;5696608.70879944;471.81294968;129;143;126;34952.000000;1.000000;1.000000;1.000000;1.000000;0.121201;-0.121201;0.121201;1.000000
445638.89760025;5696608.80470093;471.76104977;62;55;46;14392.000000;1.000000;1.000000;1.000000;1.000000;-0.077285;0.077285;-0.077285;1.000000
445638.88820084;5696608.80319794;471.76055004;52;44;35;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.086674;0.086674;-0.086674;1.000000
445639.03890045;5696608.75369843;471.79005005;19;24;19;5397.000000;1.000000;1.000000;1.000000;1.000000;0.076302;-0.076302;0.076302;1.000000
445638.91860016;5696608.74149902;471.78914978;30;35;27;8224.000000;1.000000;1.000000;1.000000;1.000000;-0.102661;0.102661;-0.102661;1.000000
445638.90910156;5696608.75900085;471.77495005;66;66;60;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.093948;0.093948;-0.093948;1.000000
445638.89370163;5696608.68289764;471.80364992;68;85;49;19275.000000;1.000000;1.000000;1.000000;1.000000;-0.166002;0.166002;-0.166002;1.000000
445638.97879990;5696608.64909943;471.81874992;30;50;14;10280.000000;1.000000;1.000000;1.000000;1.000000;-0.180906;0.180906;-0.180906;1.000000
445638.91550262;5696608.79599960;471.76174976;83;79;72;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.064767;0.064767;-0.064767;1.000000
