//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump40
445650.87160309;5696561.89039810;469.95735003;90;85;76;21845.000000;1.000000;1.000000;1.000000;1.000000;-0.060628;0.060628;-0.060628;1.000000
445650.82820328;5696561.83119972;469.96864988;151;150;139;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.048687;0.048687;-0.048687;1.000000
445650.79640015;5696561.96279915;469.96184995;154;152;144;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.155280;0.155280;-0.155280;1.000000
445650.79400070;5696561.98859985;469.96435000;177;177;166;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.178947;0.178947;-0.178947;1.000000
445650.78790100;5696561.92379959;469.96564986;49;47;40;11822.000000;1.000000;1.000000;1.000000;1.000000;-0.129285;0.129285;-0.129285;1.000000
445650.78450211;5696561.96149834;469.96354987;145;143;134;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.160700;0.160700;-0.160700;1.000000
445650.87550171;5696562.03029831;469.95455005;190;186;171;47545.000000;1.000000;1.000000;1.000000;1.000000;0.119376;-0.119376;0.119376;1.000000
445650.84230240;5696561.95379837;469.96144988;139;136;125;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.128535;0.128535;-0.128535;1.000000
445650.87920197;5696561.94579895;469.95604994;122;120;106;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.115799;0.115799;-0.115799;1.000000
445650.84520157;5696561.90919884;469.96105005;114;112;102;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.085297;0.085297;-0.085297;1.000000
445650.88130005;5696561.91759880;469.95575001;142;139;127;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.087599;0.087599;-0.087599;1.000000
445650.80420120;5696561.97139938;469.96225001;178;176;169;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.158982;0.158982;-0.158982;1.000000
445650.84630020;5696561.87169846;469.96295001;61;56;45;14392.000000;1.000000;1.000000;1.000000;1.000000;-0.051707;0.051707;-0.051707;1.000000
445650.87740143;5696562.27009972;469.99475004;131;124;64;30583.000000;1.000000;1.000000;1.000000;1.000000;0.067320;-0.067320;0.067320;1.000000
445650.67880066;5696561.83569916;469.97365000;88;91;88;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.198156;0.198156;-0.198156;1.000000
445650.77420242;5696561.78240021;469.97724988;88;88;80;22359.000000;1.000000;1.000000;1.000000;1.000000;0.113170;-0.113170;0.113170;1.000000
445650.90430267;5696562.21139915;470.00224998;152;144;74;35466.000000;1.000000;1.000000;1.000000;1.000000;0.113117;-0.113117;0.113117;1.000000
445650.85370071;5696561.89909943;469.95895006;150;146;136;37522.000000;1.000000;1.000000;1.000000;1.000000;-0.072882;0.072882;-0.072882;1.000000
445650.81180008;5696561.78359993;469.97434999;83;83;71;20817.000000;1.000000;1.000000;1.000000;1.000000;0.079923;-0.079923;0.079923;1.000000
445650.88680084;5696562.27369888;470.00214984;84;78;17;18761.000000;1.000000;1.000000;1.000000;1.000000;0.060204;-0.060204;0.060204;1.000000
445650.86550339;5696561.80669983;469.97234990;224;223;211;56797.000000;1.000000;1.000000;1.000000;1.000000;0.025927;-0.025927;0.025927;1.000000
445650.83279999;5696561.95239838;469.96094992;117;115;105;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.130092;0.130092;-0.130092;1.000000
445650.87300308;5696561.88089951;469.95965006;85;81;70;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.051047;0.051047;-0.051047;1.000000
445650.81950195;5696562.26869972;469.98044993;185;174;146;44718.000000;1.000000;1.000000;1.000000;1.000000;0.107758;-0.107758;0.107758;1.000000
445650.79350098;5696561.76649864;469.98265006;180;182;173;46260.000000;1.000000;1.000000;1.000000;1.000000;0.104803;-0.104803;0.104803;1.000000
445650.87530334;5696561.78709991;469.97254993;194;193;179;49087.000000;1.000000;1.000000;1.000000;1.000000;0.042929;-0.042929;0.042929;1.000000
445650.71400269;5696561.88389977;469.96645000;66;70;62;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.171559;0.171559;-0.171559;1.000000
445650.94130142;5696562.25469978;469.99744989;168;171;111;41891.000000;1.000000;1.000000;1.000000;1.000000;0.075300;-0.075300;0.075300;1.000000
445650.83839996;5696561.76709946;469.97304990;60;62;48;15163.000000;1.000000;1.000000;1.000000;1.000000;0.073735;-0.073735;0.073735;1.000000
445650.75900085;5696561.94049843;469.96685006;118;116;108;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.161568;0.161568;-0.161568;1.000000
445650.78900345;5696561.88629921;469.96755006;175;174;164;44461.000000;1.000000;1.000000;1.000000;1.000000;-0.104360;0.104360;-0.104360;1.000000
445650.89220245;5696562.08699997;469.96064999;165;158;138;40349.000000;1.000000;1.000000;1.000000;1.000000;0.109694;-0.109694;0.109694;1.000000
445650.89299973;5696561.84630020;469.96245005;162;158;141;40349.000000;1.000000;1.000000;1.000000;1.000000;-0.016300;0.016300;-0.016300;1.000000
445650.83260162;5696561.73029907;469.97234990;209;210;199;53456.000000;1.000000;1.000000;1.000000;1.000000;0.109089;-0.109089;0.109089;1.000000
445650.89000137;5696562.25490006;469.99514987;107;102;30;24415.000000;1.000000;1.000000;1.000000;1.000000;0.077256;-0.077256;0.077256;1.000000
445650.79020126;5696561.84879883;469.96714999;162;161;152;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.088689;0.088689;-0.088689;1.000000
445650.77639969;5696561.95049866;469.96544983;120;118;110;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.156892;0.156892;-0.156892;1.000000
445650.82150085;5696561.73829849;469.97654988;202;203;193;51657.000000;1.000000;1.000000;1.000000;1.000000;0.107124;-0.107124;0.107124;1.000000
445650.86490067;5696562.25279816;469.97764995;141;130;78;32639.000000;1.000000;1.000000;1.000000;1.000000;0.088479;-0.088479;0.088479;1.000000
445650.87700089;5696561.77989967;469.97254993;210;210;195;53456.000000;1.000000;1.000000;1.000000;1.000000;0.050100;-0.050100;0.050100;1.000000
445650.78289993;5696561.82139977;469.96884992;139;138;129;35209.000000;1.000000;1.000000;1.000000;1.000000;0.094368;-0.094368;0.094368;1.000000
445650.70490082;5696561.91049965;469.96404984;216;219;212;55769.000000;1.000000;1.000000;1.000000;1.000000;-0.189882;0.189882;-0.189882;1.000000
445650.81400116;5696561.95179947;469.96245005;152;150;141;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.137070;0.137070;-0.137070;1.000000
445650.85630234;5696562.26059921;469.97735002;166;155;115;39321.000000;1.000000;1.000000;1.000000;1.000000;0.086614;-0.086614;0.086614;1.000000
445650.82780273;5696561.85229881;469.96884992;81;77;69;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.053901;0.053901;-0.053901;1.000000
445650.88570221;5696562.04099854;469.95744993;159;153;137;39321.000000;1.000000;1.000000;1.000000;1.000000;0.110438;-0.110438;0.110438;1.000000
445650.88840302;5696561.91929825;469.95614984;148;146;134;37265.000000;1.000000;1.000000;1.000000;1.000000;-0.089298;0.089298;-0.089298;1.000000
445650.81900223;5696562.28739937;469.97834994;128;117;87;30069.000000;1.000000;1.000000;1.000000;1.000000;0.098781;-0.098781;0.098781;1.000000
445650.73320206;5696561.86569984;469.96945002;135;135;127;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.148042;0.148042;-0.148042;1.000000
445650.92220123;5696562.03059967;469.95665004;186;181;166;46260.000000;1.000000;1.000000;1.000000;1.000000;0.072931;-0.072931;0.072931;1.000000
