//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump122
445595.95840080;5696566.47399910;473.49314978;129;129;115;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.145250;0.145250;-0.145250;1.000000
445596.04720123;5696566.36929901;473.53784992;119;127;118;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.114763;0.114763;-0.114763;1.000000
445595.77720078;5696566.73979958;473.55334999;164;149;118;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.119074;-0.119074;0.119074;1.000000
445596.04320152;5696566.35559853;473.54454996;238;241;235;61423.000000;1.000000;1.000000;1.000000;1.000000;-0.106934;0.106934;-0.106934;1.000000
445595.97510155;5696566.50279816;473.49424984;155;158;135;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.176452;0.176452;-0.176452;1.000000
445596.05290230;5696566.43260010;473.48994972;104;101;94;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.153019;0.153019;-0.153019;1.000000
445595.77730186;5696566.63489922;473.54045012;109;107;97;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.119175;0.119175;-0.119175;1.000000
445596.09460075;5696566.34419830;473.52105000;27;35;32;8224.000000;1.000000;1.000000;1.000000;1.000000;-0.155872;0.155872;-0.155872;1.000000
445596.09120186;5696566.41509827;473.48455002;122;122;111;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.174047;0.174047;-0.174047;1.000000
445596.05560120;5696566.37579926;473.51975014;46;51;45;12336.000000;1.000000;1.000000;1.000000;1.000000;-0.124923;0.124923;-0.124923;1.000000
445595.70540054;5696566.69739922;473.55424978;179;174;161;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.047274;0.047274;-0.047274;1.000000
445595.74180229;5696566.73609932;473.55174973;149;135;108;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.083675;-0.083675;0.083675;1.000000
445595.85580261;5696566.66529854;473.52115013;127;118;97;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.197676;0.197676;-0.197676;1.000000
445595.92580231;5696566.52839859;473.49935009;192;184;163;47288.000000;1.000000;1.000000;1.000000;1.000000;-0.198399;0.198399;-0.198399;1.000000
445595.77410133;5696566.67269905;473.53384974;200;193;176;49601.000000;1.000000;1.000000;1.000000;1.000000;-0.115974;0.115974;-0.115974;1.000000
445595.84090240;5696566.58029945;473.51944973;176;175;164;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.182775;0.182775;-0.182775;1.000000
445596.07020195;5696566.44269951;473.48854973;127;123;115;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.172674;0.172674;-0.172674;1.000000
445596.01170166;5696566.49479874;473.49354984;45;55;33;12593.000000;1.000000;1.000000;1.000000;1.000000;-0.179971;0.179971;-0.179971;1.000000
445596.05090149;5696566.46089943;473.48784973;59;59;49;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.171966;0.171966;-0.171966;1.000000
445596.01290138;5696566.45729836;473.49314978;64;73;60;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.147006;0.147006;-0.147006;1.000000
445595.96870239;5696566.43789871;473.50024988;174;178;169;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.111813;0.111813;-0.111813;1.000000
445595.78120239;5696566.69999893;473.53674986;136;124;103;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.123075;0.123075;-0.123075;1.000000
445595.85420235;5696566.70489891;473.53545000;186;174;146;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.196075;0.196075;-0.196075;1.000000
445596.01430138;5696566.44779976;473.49534990;80;87;76;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.139608;0.139608;-0.139608;1.000000
445595.85150154;5696566.54419907;473.52174999;199;192;180;49344.000000;1.000000;1.000000;1.000000;1.000000;-0.193375;0.193375;-0.193375;1.000000
445596.08550079;5696566.30049904;473.52944996;146;159;147;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.146124;0.146124;-0.146124;1.000000
445595.69740112;5696566.68649872;473.55375006;197;193;181;49344.000000;1.000000;1.000000;1.000000;1.000000;-0.039274;0.039274;-0.039274;1.000000
445595.94010170;5696566.45689972;473.50145008;178;179;168;45489.000000;1.000000;1.000000;1.000000;1.000000;-0.126902;0.126902;-0.126902;1.000000
445596.05000122;5696566.37150009;473.53104975;81;90;80;22102.000000;1.000000;1.000000;1.000000;1.000000;-0.118152;0.118152;-0.118152;1.000000
445595.95080193;5696566.44660004;473.50185015;199;201;193;51143.000000;1.000000;1.000000;1.000000;1.000000;-0.117158;0.117158;-0.117158;1.000000
445595.99670227;5696566.45879944;473.49244978;104;115;99;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.140980;0.140980;-0.140980;1.000000
445595.89970215;5696566.52829941;473.50745012;171;166;150;42405.000000;1.000000;1.000000;1.000000;1.000000;-0.198299;0.198299;-0.198299;1.000000
445596.07370193;5696566.34829910;473.52715017;85;92;85;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.135566;0.135566;-0.135566;1.000000
445595.78540237;5696566.59899910;473.54505016;142;144;136;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.127275;0.127275;-0.127275;1.000000
445596.00380142;5696566.48609932;473.49534990;62;74;51;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.168871;0.168871;-0.168871;1.000000
445596.03930099;5696566.48759850;473.49004986;44;51;36;12079.000000;1.000000;1.000000;1.000000;1.000000;-0.186607;0.186607;-0.186607;1.000000
445596.04280098;5696566.44989975;473.48974993;61;62;54;15420.000000;1.000000;1.000000;1.000000;1.000000;-0.158343;0.158343;-0.158343;1.000000
445596.00500114;5696566.44869812;473.49494984;82;92;79;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.135631;0.135631;-0.135631;1.000000
445595.85010155;5696566.55369957;473.51954987;203;197;185;50629.000000;1.000000;1.000000;1.000000;1.000000;-0.191975;0.191975;-0.191975;1.000000
445596.00890167;5696566.38229950;473.53165009;145;153;147;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.087000;0.087000;-0.087000;1.000000
445596.00690086;5696566.42039879;473.49935009;106;114;109;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.112834;0.112834;-0.112834;1.000000
445595.96690186;5696566.49189957;473.49615004;128;128;109;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.164223;0.164223;-0.164223;1.000000
445595.91870125;5696566.52899940;473.50134995;188;181;162;46517.000000;1.000000;1.000000;1.000000;1.000000;-0.198999;0.198999;-0.198999;1.000000
445595.69830139;5696566.69800003;473.55634977;186;182;169;46517.000000;1.000000;1.000000;1.000000;1.000000;-0.040174;0.040174;-0.040174;1.000000
445596.08100136;5696566.36669930;473.50675013;40;43;40;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.146302;0.146302;-0.146302;1.000000
445595.80780228;5696566.70919998;473.53574993;165;150;119;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.149675;0.149675;-0.149675;1.000000
445596.06900223;5696566.47789963;473.48425009;136;136;122;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.196665;0.196665;-0.196665;1.000000
445596.07130249;5696566.36739929;473.51564981;38;42;38;10280.000000;1.000000;1.000000;1.000000;1.000000;-0.137124;0.137124;-0.137124;1.000000
445595.84190186;5696566.61749847;473.52224972;167;163;148;41634.000000;1.000000;1.000000;1.000000;1.000000;-0.183775;0.183775;-0.183775;1.000000
445595.76540192;5696566.61469849;473.55604984;176;179;176;45489.000000;1.000000;1.000000;1.000000;1.000000;-0.107275;0.107275;-0.107275;1.000000
445596.10920151;5696566.40649994;473.48285009;53;54;46;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.186260;0.186260;-0.186260;1.000000
445595.67690094;5696566.72319992;473.56495001;192;190;177;48573.000000;1.000000;1.000000;1.000000;1.000000;-0.018774;0.018774;-0.018774;1.000000
445596.02580078;5696566.40209969;473.50934984;41;50;47;11822.000000;1.000000;1.000000;1.000000;1.000000;-0.112550;0.112550;-0.112550;1.000000
445596.00790222;5696566.39189919;473.52234985;144;153;145;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.092343;0.092343;-0.092343;1.000000
445595.69450195;5696566.73339851;473.55884983;166;162;142;41377.000000;1.000000;1.000000;1.000000;1.000000;-0.036375;0.036375;-0.036375;1.000000
445595.84980209;5696566.62619980;473.52035000;130;125;109;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.191675;0.191675;-0.191675;1.000000
445595.77000244;5696566.73819931;473.55305006;162;147;118;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.111876;-0.111876;0.111876;1.000000
445595.77340134;5696566.62339981;473.55184986;124;125;121;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.115274;0.115274;-0.115274;1.000000
445595.66830261;5696566.73329933;473.56934978;209;209;198;53199.000000;1.000000;1.000000;1.000000;1.000000;-0.010176;0.010176;-0.010176;1.000000
445595.82010086;5696566.66379936;473.53114988;130;124;104;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.161974;0.161974;-0.161974;1.000000
445595.69600113;5696566.72389992;473.55884983;166;162;144;41377.000000;1.000000;1.000000;1.000000;1.000000;-0.037874;0.037874;-0.037874;1.000000
445595.85130127;5696566.59099968;473.51765015;173;171;157;43690.000000;1.000000;1.000000;1.000000;1.000000;-0.193174;0.193174;-0.193174;1.000000
445595.73260124;5696566.73699959;473.55135014;111;98;73;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.074474;-0.074474;0.074474;1.000000
445595.73610123;5696566.65019997;473.55275013;178;177;169;45232.000000;1.000000;1.000000;1.000000;1.000000;-0.077974;0.077974;-0.077974;1.000000
445595.85050209;5696566.58179863;473.51755001;168;164;150;41891.000000;1.000000;1.000000;1.000000;1.000000;-0.192375;0.192375;-0.192375;1.000000
445596.04880150;5696566.37879951;473.52174999;64;71;63;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.119813;0.119813;-0.119813;1.000000
445595.84850128;5696566.66359909;473.52304985;133;123;102;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.190374;0.190374;-0.190374;1.000000
