//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump109
445636.69090088;5696587.96429832;471.53434994;78;92;51;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.185976;0.185976;-0.185976;1.000000
445636.95470245;5696587.88909920;471.48945000;66;88;48;19789.000000;1.000000;1.000000;1.000000;1.000000;0.060921;-0.060921;0.060921;1.000000
445636.95610245;5696587.85399826;471.48915007;122;143;105;33924.000000;1.000000;1.000000;1.000000;1.000000;0.027481;-0.027481;0.027481;1.000000
445636.80900009;5696587.76229866;471.50234987;124;120;107;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.095868;0.095868;-0.095868;1.000000
445636.81260117;5696587.72689827;471.50444986;105;100;83;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.121496;0.121496;-0.121496;1.000000
445636.84060104;5696587.95089920;471.50365021;96;101;86;24929.000000;1.000000;1.000000;1.000000;1.000000;-0.036276;0.036276;-0.036276;1.000000
445636.75990112;5696588.06799896;471.51545002;97;102;86;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.116976;0.116976;-0.116976;1.000000
445636.96010025;5696587.74169930;471.47865011;152;163;127;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.088803;0.088803;-0.088803;1.000000
445637.03310211;5696587.74429901;471.47265007;113;131;86;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.085701;0.085701;-0.085701;1.000000
445636.84510239;5696587.87570007;471.50764992;190;195;179;49087.000000;1.000000;1.000000;1.000000;1.000000;-0.031775;0.031775;-0.031775;1.000000
445636.81000336;5696587.79949959;471.50514986;110;107;101;27499.000000;1.000000;1.000000;1.000000;1.000000;-0.073501;0.073501;-0.073501;1.000000
445636.72590073;5696588.02909859;471.51345016;74;85;61;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.150976;0.150976;-0.150976;1.000000
445636.72370346;5696587.85189827;471.50654985;101;108;87;26471.000000;1.000000;1.000000;1.000000;1.000000;-0.153173;0.153173;-0.153173;1.000000
445636.73730286;5696587.72219856;471.50565006;154;146;126;37522.000000;1.000000;1.000000;1.000000;1.000000;-0.176358;0.176358;-0.176358;1.000000
445636.76900299;5696587.83599861;471.50604965;92;92;79;23130.000000;1.000000;1.000000;1.000000;1.000000;-0.107874;0.107874;-0.107874;1.000000
445636.87730225;5696587.91489990;471.49795010;70;79;60;19018.000000;1.000000;1.000000;1.000000;1.000000;0.000425;-0.000425;0.000425;1.000000
445636.77370270;5696587.76079948;471.50534966;128;124;109;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.124232;0.124232;-0.124232;1.000000
445636.77490051;5696587.72339828;471.50505020;124;116;96;29812.000000;1.000000;1.000000;1.000000;1.000000;-0.147523;0.147523;-0.147523;1.000000
445636.84420212;5696587.83839996;471.50254967;111;117;102;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.032675;0.032675;-0.032675;1.000000
445636.84690292;5696587.76579865;471.49945023;159;158;142;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.070854;0.070854;-0.070854;1.000000
445637.03610046;5696587.69739922;471.46525003;95;112;78;26471.000000;1.000000;1.000000;1.000000;1.000000;-0.132634;0.132634;-0.132634;1.000000
445636.72860153;5696587.94439896;471.53814985;133;142;116;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.148275;0.148275;-0.148275;1.000000
445636.77610214;5696587.68589981;471.50464966;190;184;166;47031.000000;1.000000;1.000000;1.000000;1.000000;-0.175842;0.175842;-0.175842;1.000000
445636.69310196;5696587.87799843;471.51244976;186;195;165;48573.000000;1.000000;1.000000;1.000000;1.000000;-0.183775;0.183775;-0.183775;1.000000
445636.73070343;5696587.87920006;471.51184990;185;188;164;47288.000000;1.000000;1.000000;1.000000;1.000000;-0.146173;0.146173;-0.146173;1.000000
445636.69429977;5696587.84049995;471.51205017;27;32;14;7196.000000;1.000000;1.000000;1.000000;1.000000;-0.182577;0.182577;-0.182577;1.000000
445636.73540314;5696587.80629929;471.51585009;61;59;52;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.143445;0.143445;-0.143445;1.000000
445636.77090271;5696587.80779846;471.50815012;67;62;56;15934.000000;1.000000;1.000000;1.000000;1.000000;-0.108275;0.108275;-0.108275;1.000000
445637.09729965;5696588.00700005;471.47405006;39;53;23;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.001673;0.001673;-0.001673;1.000000
445636.84010132;5696587.92279823;471.50804998;78;83;72;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.036776;0.036776;-0.036776;1.000000
445637.07380112;5696587.70099838;471.46464970;91;113;68;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.129002;0.129002;-0.129002;1.000000
445636.96450241;5696587.65739830;471.46624996;101;104;90;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.172676;0.172676;-0.172676;1.000000
445636.80010040;5696587.99659927;471.51174976;55;62;45;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.076777;0.076777;-0.076777;1.000000
445636.73680313;5696587.76889999;471.51084997;215;214;201;54484.000000;1.000000;1.000000;1.000000;1.000000;-0.152820;0.152820;-0.152820;1.000000
445636.80720337;5696587.84639938;471.51025011;166;169;154;42662.000000;1.000000;1.000000;1.000000;1.000000;-0.069674;0.069674;-0.069674;1.000000
445636.84380157;5696587.63519867;471.50474979;172;169;158;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.197589;0.197589;-0.197589;1.000000
445636.99110229;5696587.64089973;471.46254971;36;41;27;9509.000000;1.000000;1.000000;1.000000;1.000000;-0.189100;0.189100;-0.189100;1.000000
445636.76350220;5696588.03029831;471.51284983;35;43;23;9766.000000;1.000000;1.000000;1.000000;1.000000;-0.113375;0.113375;-0.113375;1.000000
445636.88980301;5696588.04689987;471.49305012;146;146;125;36751.000000;1.000000;1.000000;1.000000;1.000000;0.012926;-0.012926;0.012926;1.000000
445636.85590179;5696588.00809868;471.49104979;170;174;152;43690.000000;1.000000;1.000000;1.000000;1.000000;-0.020975;0.020975;-0.020975;1.000000
445636.83490189;5696588.06359871;471.50015022;141;137;123;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.041975;0.041975;-0.041975;1.000000
445636.74100311;5696587.68680008;471.50534966;159;157;136;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.197403;0.197403;-0.197403;1.000000
445637.09970291;5696587.93429955;471.47795012;47;68;21;14392.000000;1.000000;1.000000;1.000000;1.000000;-0.056677;0.056677;-0.056677;1.000000
445636.89680298;5696587.89679916;471.49394991;74;86;63;20303.000000;1.000000;1.000000;1.000000;1.000000;0.019926;-0.019926;0.019926;1.000000
445636.79829987;5696588.02259834;471.50264980;64;70;51;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.078577;0.078577;-0.078577;1.000000
