//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump126
445590.56820114;5696586.29029854;474.75015022;55;40;19;10794.000000;1.000000;1.000000;1.000000;1.000000;-0.164924;0.164924;-0.164924;1.000000
445590.47950180;5696586.31449898;475.06325008;30;13;2;4112.000000;1.000000;1.000000;1.000000;1.000000;-0.073039;0.073039;-0.073039;1.000000
445590.55740173;5696586.31189926;474.77554991;32;22;4;5911.000000;1.000000;1.000000;1.000000;1.000000;-0.150368;0.150368;-0.150368;1.000000
445590.54580124;5696586.25919922;474.92814972;39;25;24;7453.000000;1.000000;1.000000;1.000000;1.000000;-0.154813;0.154813;-0.154813;1.000000
445590.58210190;5696586.31239899;474.74644997;123;119;107;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.174863;0.174863;-0.174863;1.000000
445590.48840149;5696586.27149971;474.93034985;55;47;25;11822.000000;1.000000;1.000000;1.000000;1.000000;-0.099329;0.099329;-0.099329;1.000000
445590.56340225;5696586.22559937;474.88194992;27;27;3;6168.000000;1.000000;1.000000;1.000000;1.000000;-0.187109;0.187109;-0.187109;1.000000
445590.45160110;5696586.29839905;474.91965010;254;254;233;64507.000000;1.000000;1.000000;1.000000;1.000000;-0.053746;0.053746;-0.053746;1.000000
445590.54110153;5696586.32589920;475.01725008;181;170;149;43690.000000;1.000000;1.000000;1.000000;1.000000;-0.133038;0.133038;-0.133038;1.000000
445590.46640213;5696586.30719955;474.86684992;28;16;0;4369.000000;1.000000;1.000000;1.000000;1.000000;-0.062577;0.062577;-0.062577;1.000000
445590.38230141;5696586.29729851;474.95144989;170;160;144;41377.000000;1.000000;1.000000;1.000000;1.000000;-0.032701;0.032701;-0.032701;1.000000
445590.52280243;5696586.33669861;475.03054955;244;223;204;58339.000000;1.000000;1.000000;1.000000;1.000000;0.114871;-0.114871;0.114871;1.000000
445590.48060043;5696586.29609879;474.89304974;21;11;0;3084.000000;1.000000;1.000000;1.000000;1.000000;-0.080011;0.080011;-0.080011;1.000000
445590.57210167;5696586.31880005;474.98824980;114;100;78;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.164357;0.164357;-0.164357;1.000000
445590.55700119;5696586.30049904;474.76144983;127;112;90;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.151769;0.151769;-0.151769;1.000000
445590.49690063;5696586.33679970;475.03395035;163;142;117;37265.000000;1.000000;1.000000;1.000000;1.000000;0.089034;-0.089034;0.089034;1.000000
445590.46000107;5696586.25669868;474.85204985;250;245;222;62451.000000;1.000000;1.000000;1.000000;1.000000;-0.089800;0.089800;-0.089800;1.000000
445590.51890190;5696586.25070007;474.88254978;93;81;78;21588.000000;1.000000;1.000000;1.000000;1.000000;-0.136234;0.136234;-0.136234;1.000000
445590.58730133;5696586.27639969;474.92324974;95;86;73;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.187020;0.187020;-0.187020;1.000000
445590.54350098;5696586.30989845;474.97984983;132;140;102;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.136858;0.136858;-0.136858;1.000000
445590.47850235;5696586.33319862;475.07274963;200;186;167;48316.000000;1.000000;1.000000;1.000000;1.000000;0.070448;-0.070448;0.070448;1.000000
445590.51010139;5696586.29829987;475.02485039;86;79;59;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.106788;0.106788;-0.106788;1.000000
445590.47020157;5696586.29899986;474.92285015;254;252;236;64250.000000;1.000000;1.000000;1.000000;1.000000;-0.069385;0.069385;-0.069385;1.000000
445590.58750160;5696586.24399956;474.90424969;198;194;180;49601.000000;1.000000;1.000000;1.000000;1.000000;-0.198926;0.198926;-0.198926;1.000000
445590.51630219;5696586.25989922;474.90815022;25;10;10;3598.000000;1.000000;1.000000;1.000000;1.000000;-0.128903;0.128903;-0.128903;1.000000
