//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump75
445646.34670074;5696572.74959953;470.51554992;46;51;51;12593.000000;1.000000;1.000000;1.000000;1.000000;-0.085877;0.085877;-0.085877;1.000000
445646.38190277;5696572.75109871;470.51484992;133;138;140;34952.000000;1.000000;1.000000;1.000000;1.000000;0.079061;-0.079061;0.079061;1.000000
445646.27200134;5696572.76539906;470.54734995;67;73;61;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.123175;0.123175;-0.123175;1.000000
445646.23520096;5696572.70769890;470.56824996;39;49;40;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.187162;0.187162;-0.187162;1.000000
445646.23000153;5696572.85609921;470.52554991;90;99;86;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.146875;0.146875;-0.146875;1.000000
445646.23110016;5696572.81859882;470.52514984;104;118;94;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.146222;0.146222;-0.146222;1.000000
445646.45340164;5696572.82889946;470.49105002;144;147;138;37265.000000;1.000000;1.000000;1.000000;1.000000;-0.001101;0.001101;-0.001101;1.000000
445646.45480164;5696572.79149921;470.48604991;60;61;56;15420.000000;1.000000;1.000000;1.000000;1.000000;-0.038501;0.038501;-0.038501;1.000000
445646.20269974;5696572.86559875;470.52674987;135;145;127;35980.000000;1.000000;1.000000;1.000000;1.000000;-0.174177;0.174177;-0.174177;1.000000
445646.28590210;5696572.85099895;470.51874997;120;129;126;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.090975;0.090975;-0.090975;1.000000
445646.51160248;5696572.82129868;470.47965004;35;42;29;9766.000000;1.000000;1.000000;1.000000;1.000000;-0.009673;0.009673;-0.009673;1.000000
445646.36460312;5696572.74099930;470.51635005;108;114;113;28784.000000;1.000000;1.000000;1.000000;1.000000;-0.089843;0.089843;-0.089843;1.000000
445646.47480209;5696572.63219936;470.54324986;42;47;50;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.197845;0.197845;-0.197845;1.000000
445646.35740097;5696572.69469936;470.52705004;57;68;61;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.136695;0.136695;-0.136695;1.000000
445646.28100021;5696572.69199951;470.55854990;43;52;50;12593.000000;1.000000;1.000000;1.000000;1.000000;-0.168037;0.168037;-0.168037;1.000000
445646.39640244;5696572.85489948;470.51214983;197;202;202;51400.000000;1.000000;1.000000;1.000000;1.000000;0.019526;-0.019526;0.019526;1.000000
445646.25240143;5696572.73669918;470.55775001;87;97;91;23901.000000;1.000000;1.000000;1.000000;1.000000;-0.155561;0.155561;-0.155561;1.000000
445646.29140289;5696572.70049961;470.55215003;24;33;28;7453.000000;1.000000;1.000000;1.000000;1.000000;-0.155165;0.155165;-0.155165;1.000000
445646.36779984;5696572.70319946;470.52064993;83;94;87;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.127125;0.127125;-0.127125;1.000000
445646.29480179;5696572.66269882;470.55414989;37;46;45;11051.000000;1.000000;1.000000;1.000000;1.000000;-0.186349;0.186349;-0.186349;1.000000
