//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump53
445642.07590302;5696610.26460083;471.43984987;93;81;73;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.065399;0.065399;-0.065399;1.000000
445642.05520065;5696610.32020004;471.44424965;158;146;133;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.009800;0.009800;-0.009800;1.000000
445641.90810211;5696610.27529724;471.45104982;231;227;220;58339.000000;1.000000;1.000000;1.000000;1.000000;-0.136468;0.136468;-0.136468;1.000000
445642.07470139;5696610.30209930;471.44024994;121;108;93;28270.000000;1.000000;1.000000;1.000000;1.000000;-0.027901;0.027901;-0.027901;1.000000
445642.18520172;5696610.30589874;471.43594982;97;89;77;23130.000000;1.000000;1.000000;1.000000;1.000000;-0.024101;0.024101;-0.024101;1.000000
445642.11130341;5696610.26600082;471.43685009;117;107;96;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.063999;0.063999;-0.063999;1.000000
445642.15350159;5696610.19429977;471.44024994;120;106;96;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.135750;0.135750;-0.135750;1.000000
445641.88830002;5696610.26539810;471.45475008;144;139;131;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.158582;0.158582;-0.158582;1.000000
445642.08180054;5696610.15199860;471.43884995;118;105;96;27499.000000;1.000000;1.000000;1.000000;1.000000;-0.178001;0.178001;-0.178001;1.000000
445642.11580093;5696610.19079788;471.44084980;161;150;140;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.139202;0.139202;-0.139202;1.000000
445641.91540344;5696610.30499847;471.45405008;90;83;72;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.120349;0.120349;-0.120349;1.000000
445641.89170273;5696610.22769745;471.45674994;157;151;141;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.174547;0.174547;-0.174547;1.000000
445641.88790329;5696610.31209763;471.45755007;103;96;84;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.146323;0.146323;-0.146323;1.000000
445641.85050018;5696610.26409729;471.46224977;70;66;54;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.194154;0.194154;-0.194154;1.000000
445641.95310028;5696610.30389984;471.44644978;110;99;90;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.084175;0.084175;-0.084175;1.000000
445641.86880310;5696610.28349884;471.45865013;214;212;202;54227.000000;1.000000;1.000000;1.000000;1.000000;-0.170777;0.170777;-0.170777;1.000000
445641.91020020;5696610.17460068;471.45464994;137;134;122;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.198141;0.198141;-0.198141;1.000000
445641.84910019;5696610.32950027;471.47234966;136;132;111;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.184027;0.184027;-0.184027;1.000000
445642.11240204;5696610.30330093;471.43734982;159;146;133;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.026699;0.026699;-0.026699;1.000000
445642.11470230;5696610.22830017;471.43884995;80;67;59;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.101700;0.101700;-0.101700;1.000000
445642.18860062;5696610.19349869;471.43715002;128;114;105;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.136501;0.136501;-0.136501;1.000000
445642.12470062;5696610.21100052;471.43914988;147;133;122;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.118999;0.118999;-0.118999;1.000000
445642.03180130;5696610.19619949;471.44635012;65;51;41;13878.000000;1.000000;1.000000;1.000000;1.000000;-0.133807;0.133807;-0.133807;1.000000
445642.06960114;5696610.19969757;471.44584991;105;93;83;24415.000000;1.000000;1.000000;1.000000;1.000000;-0.130393;0.130393;-0.130393;1.000000
445641.89650162;5696610.33000000;471.45814993;146;141;122;35980.000000;1.000000;1.000000;1.000000;1.000000;-0.136625;0.136625;-0.136625;1.000000
445642.15220078;5696610.22949799;471.43825008;118;106;97;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.100625;0.100625;-0.100625;1.000000
445642.11700256;5696610.15329941;471.44045021;111;98;91;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.176701;0.176701;-0.176701;1.000000
445641.90600021;5696610.30349930;471.45365002;109;102;94;26471.000000;1.000000;1.000000;1.000000;1.000000;-0.129859;0.129859;-0.129859;1.000000
445641.90950211;5696610.19109924;471.45244982;133;127;118;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.185948;0.185948;-0.185948;1.000000
445642.02610214;5696610.30890091;471.44514992;136;127;118;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.022238;0.022238;-0.022238;1.000000
445642.02720078;5696610.27129944;471.44705011;103;95;90;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.058999;0.058999;-0.058999;1.000000
445641.89930161;5696610.25739868;471.45274975;124;119;111;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.152250;0.152250;-0.152250;1.000000
