//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump114
445638.61980255;5696578.34099873;471.12264969;147;152;121;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.194574;0.194574;-0.194574;1.000000
445638.62240036;5696578.28489883;471.10584976;144;137;122;35209.000000;1.000000;1.000000;1.000000;1.000000;-0.197203;0.197203;-0.197203;1.000000
445638.62940033;5696578.34239872;471.12085011;151;154;122;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.184977;0.184977;-0.184977;1.000000
445638.61840256;5696578.35269936;471.12745001;147;160;120;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.195974;0.195974;-0.195974;1.000000
445638.62780197;5696578.35189922;471.12314989;159;169;130;41377.000000;1.000000;1.000000;1.000000;1.000000;-0.186575;0.186575;-0.186575;1.000000
445638.62400253;5696578.27779873;471.10584976;135;128;114;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.197402;0.197402;-0.197402;1.000000
445638.61930283;5696578.33399876;471.12025024;146;148;120;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.195074;0.195074;-0.195074;1.000000
445638.62080200;5696578.32229908;471.11325027;133;130;105;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.193728;0.193728;-0.193728;1.000000
445638.62030228;5696578.31539925;471.11074974;118;115;92;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.194623;0.194623;-0.194623;1.000000
445638.62110336;5696578.29669960;471.10594990;117;110;91;28270.000000;1.000000;1.000000;1.000000;1.000000;-0.196121;0.196121;-0.196121;1.000000
445638.62170227;5696578.30359943;471.10835030;100;95;75;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.194475;0.194475;-0.194475;1.000000
445638.63210114;5696578.31659897;471.11134960;114;110;87;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.182768;0.182768;-0.182768;1.000000
445639.09970291;5696578.24139889;471.05705025;97;101;76;24929.000000;1.000000;1.000000;1.000000;1.000000;-0.088695;0.088695;-0.088695;1.000000
445639.10220154;5696578.16649921;471.05394985;151;168;125;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.163550;0.163550;-0.163550;1.000000
445638.74410065;5696578.28989895;471.11144974;44;53;22;11822.000000;1.000000;1.000000;1.000000;1.000000;-0.080913;0.080913;-0.080913;1.000000
445638.87850006;5696578.18459900;471.07665016;191;200;170;49858.000000;1.000000;1.000000;1.000000;1.000000;-0.145410;0.145410;-0.145410;1.000000
445638.94760330;5696578.29959877;471.07875015;48;58;15;12850.000000;1.000000;1.000000;1.000000;1.000000;-0.030490;0.030490;-0.030490;1.000000
445638.98660095;5696578.26559933;471.07544996;58;70;40;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.064401;0.064401;-0.064401;1.000000
445638.80350311;5696578.18219955;471.07554962;100;95;79;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.148200;0.148200;-0.148200;1.000000
445638.80440338;5696578.14469917;471.07974960;49;47;28;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.185569;0.185569;-0.185569;1.000000
445638.87990005;5696578.14939888;471.07624962;37;51;11;10794.000000;1.000000;1.000000;1.000000;1.000000;-0.180626;0.180626;-0.180626;1.000000
445639.11770065;5696578.23279961;471.05534985;122;123;102;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.097200;0.097200;-0.097200;1.000000
445639.08469971;5696578.15639885;471.05765011;106;125;70;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.173601;0.173601;-0.173601;1.000000
445638.76420029;5696578.28319939;471.11924984;48;61;25;13621.000000;1.000000;1.000000;1.000000;1.000000;-0.068615;0.068615;-0.068615;1.000000
445638.76690109;5696578.17139919;471.08544971;52;47;37;12079.000000;1.000000;1.000000;1.000000;1.000000;-0.165554;0.165554;-0.165554;1.000000
445639.13940247;5696578.18649872;471.04884960;162;170;148;42405.000000;1.000000;1.000000;1.000000;1.000000;-0.143501;0.143501;-0.143501;1.000000
445639.10090073;5696578.20399960;471.05664970;65;75;38;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.126111;0.126111;-0.126111;1.000000
445638.67030151;5696578.24999912;471.10994961;58;53;44;13621.000000;1.000000;1.000000;1.000000;1.000000;-0.164796;0.164796;-0.164796;1.000000
445638.76440247;5696578.25529869;471.10955002;139;141;109;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.089876;0.089876;-0.089876;1.000000
445638.79960068;5696578.25679882;471.10885002;105;117;76;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.074678;0.074678;-0.074678;1.000000
445639.02540024;5696578.22939880;471.07445004;65;84;27;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.100601;0.100601;-0.100601;1.000000
445638.84100159;5696578.18339928;471.07494976;50;53;30;12593.000000;1.000000;1.000000;1.000000;1.000000;-0.146601;0.146601;-0.146601;1.000000
445639.21090134;5696578.23789890;471.07364990;226;223;211;57054.000000;1.000000;1.000000;1.000000;1.000000;-0.092101;0.092101;-0.092101;1.000000
445639.14230164;5696578.29819878;471.05964996;90;86;56;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.031801;0.031801;-0.031801;1.000000
445638.92910202;5696578.28019913;471.08474972;104;112;80;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.049801;0.049801;-0.049801;1.000000
445638.78370102;5696578.20019920;471.08414986;92;85;65;21588.000000;1.000000;1.000000;1.000000;1.000000;-0.133376;0.133376;-0.133376;1.000000
445638.97270020;5696578.17099960;471.08535006;58;81;12;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.159014;0.159014;-0.159014;1.000000
445639.08960159;5696578.25869949;471.05905010;60;65;33;15163.000000;1.000000;1.000000;1.000000;1.000000;-0.071301;0.071301;-0.071301;1.000000
445638.87700089;5696578.25889881;471.10774996;138;147;119;36237.000000;1.000000;1.000000;1.000000;1.000000;-0.071101;0.071101;-0.071101;1.000000
445638.84210022;5696578.14589890;471.07684996;59;63;27;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.184101;0.184101;-0.184101;1.000000
445639.11919983;5696578.19539936;471.04804995;90;101;67;23901.000000;1.000000;1.000000;1.000000;1.000000;-0.134601;0.134601;-0.134601;1.000000
445639.12260254;5696578.15769871;471.05005028;92;107;78;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.172301;0.172301;-0.172301;1.000000
445638.79820068;5696578.29419907;471.11385014;73;94;42;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.039286;0.039286;-0.039286;1.000000
445639.14380081;5696578.26299961;471.05695011;126;124;98;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.067000;0.067000;-0.067000;1.000000
445639.12210281;5696578.17639931;471.04795029;103;117;82;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.153601;0.153601;-0.153601;1.000000
445638.72459991;5696578.32909878;471.10864975;63;70;35;16448.000000;1.000000;1.000000;1.000000;1.000000;-0.089782;0.089782;-0.089782;1.000000
445639.02430161;5696578.26689919;471.07254984;42;53;26;11822.000000;1.000000;1.000000;1.000000;1.000000;-0.063101;0.063101;-0.063101;1.000000
445639.20969971;5696578.27529915;471.07404997;74;63;48;16448.000000;1.000000;1.000000;1.000000;1.000000;-0.054701;0.054701;-0.054701;1.000000
445638.90250214;5696578.32679947;471.09804966;94;97;68;23644.000000;1.000000;1.000000;1.000000;1.000000;-0.003201;0.003201;-0.003201;1.000000
445638.90369995;5696578.28929909;471.09765007;119;125;95;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.040701;0.040701;-0.040701;1.000000
445638.90400131;5696578.21459873;471.09215023;62;70;34;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.115401;0.115401;-0.115401;1.000000
445638.83839996;5696578.23939903;471.09404995;78;87;50;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.090601;0.090601;-0.090601;1.000000
445639.17490204;5696578.21819885;471.05314972;180;179;167;45489.000000;1.000000;1.000000;1.000000;1.000000;-0.111801;0.111801;-0.111801;1.000000
445639.11190231;5696578.16799934;471.04974987;133;149;109;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.162001;0.162001;-0.162001;1.000000
445638.76220139;5696578.31149872;471.11945011;95;110;69;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.055359;0.055359;-0.055359;1.000000
445638.87790115;5696578.20559891;471.08155014;157;164;134;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.124405;0.124405;-0.124405;1.000000
445638.95520218;5696578.13299950;471.08184959;73;96;22;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.197001;0.197001;-0.197001;1.000000
445639.13860138;5696578.17729958;471.04635002;124;133;110;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.152700;0.152700;-0.152700;1.000000
445639.14210327;5696578.13959892;471.04604961;144;154;145;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.190401;0.190401;-0.190401;1.000000
445639.17749985;5696578.14329918;471.04775002;147;152;149;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.186701;0.186701;-0.186701;1.000000
445638.91810043;5696578.29039867;471.09135010;83;89;59;21331.000000;1.000000;1.000000;1.000000;1.000000;0.039601;-0.039601;0.039601;1.000000
445638.64920242;5696578.32439907;471.10984995;139;135;110;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.165269;0.165269;-0.165269;1.000000
445638.69980057;5696578.19569881;471.12225010;138;132;125;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.176535;0.176535;-0.176535;1.000000
445638.76470001;5696578.22749908;471.09524967;107;101;77;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.113904;0.113904;-0.113904;1.000000
