//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump31
445622.55620201;5696571.86069878;472.00604965;56;57;58;14392.000000;1.000000;1.000000;1.000000;1.000000;-0.164425;0.164425;-0.164425;1.000000
445622.95560081;5696571.64419945;471.97954990;84;86;78;21588.000000;1.000000;1.000000;1.000000;1.000000;-0.185801;0.185801;-0.185801;1.000000
445622.91230209;5696571.99659927;471.95855000;157;156;146;39835.000000;1.000000;1.000000;1.000000;1.000000;0.058325;-0.058325;0.058325;1.000000
445622.71980103;5696571.91399963;471.96044971;33;34;35;8481.000000;1.000000;1.000000;1.000000;1.000000;-0.000826;0.000826;-0.000826;1.000000
445622.82310112;5696571.87159927;471.96694996;74;75;70;19018.000000;1.000000;1.000000;1.000000;1.000000;0.041599;-0.041599;0.041599;1.000000
445622.84450157;5696571.82529934;471.96735003;77;79;75;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.004701;-0.004701;0.004701;1.000000
445623.01900108;5696571.87949951;471.94334986;99;98;61;24158.000000;1.000000;1.000000;1.000000;1.000000;0.069211;-0.069211;0.069211;1.000000
445622.57440193;5696572.03939922;471.97174980;113;105;85;26985.000000;1.000000;1.000000;1.000000;1.000000;-0.146225;0.146225;-0.146225;1.000000
445622.81060226;5696571.78859909;471.97004988;92;94;92;23901.000000;1.000000;1.000000;1.000000;1.000000;-0.041401;0.041401;-0.041401;1.000000
445622.58190163;5696571.87959869;471.99344971;62;60;56;15420.000000;1.000000;1.000000;1.000000;1.000000;-0.138725;0.138725;-0.138725;1.000000
445622.55010231;5696571.76789864;471.99994995;98;95;84;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.181481;0.181481;-0.181481;1.000000
445622.62290199;5696571.77059944;471.99865009;184;182;174;46517.000000;1.000000;1.000000;1.000000;1.000000;-0.114362;0.114362;-0.114362;1.000000
445622.81400116;5696571.66629894;472.00374987;139;141;127;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.163701;0.163701;-0.163701;1.000000
445622.68290146;5696571.92199905;471.96584990;39;37;32;9509.000000;1.000000;1.000000;1.000000;1.000000;-0.037725;0.037725;-0.037725;1.000000
445622.69820221;5696571.75409897;472.00654985;154;154;149;39321.000000;1.000000;1.000000;1.000000;1.000000;0.079144;-0.079144;0.079144;1.000000
445622.90550240;5696571.92249878;471.95734980;102;105;99;26471.000000;1.000000;1.000000;1.000000;1.000000;0.087704;-0.087704;0.087704;1.000000
445622.78270157;5696571.96189888;471.96154978;199;198;190;50629.000000;1.000000;1.000000;1.000000;1.000000;0.062075;-0.062075;0.062075;1.000000
445622.54090126;5696571.79449852;471.99984982;83;80;72;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.183198;0.183198;-0.183198;1.000000
445622.88480194;5696571.97809895;471.96175005;102;99;91;25443.000000;1.000000;1.000000;1.000000;1.000000;0.085880;-0.085880;0.085880;1.000000
