//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump50
445646.81530197;5696552.90550049;469.89304997;230;233;227;59367.000000;1.000000;1.000000;1.000000;1.000000;-0.155325;0.155325;-0.155325;1.000000
445647.00420197;5696552.82119949;469.83075001;186;185;179;47288.000000;1.000000;1.000000;1.000000;1.000000;-0.009102;0.009102;-0.009102;1.000000
445646.94190033;5696552.73569878;469.84325006;123;120;112;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.098580;0.098580;-0.098580;1.000000
445647.06750305;5696553.05799873;469.85045006;175;170;161;43690.000000;1.000000;1.000000;1.000000;1.000000;0.096876;-0.096876;0.096876;1.000000
445647.06870087;5696553.02049835;469.85004999;151;149;139;38036.000000;1.000000;1.000000;1.000000;1.000000;0.098074;-0.098074;0.098074;1.000000
445646.78260239;5696552.78539856;469.84824993;84;73;68;19275.000000;1.000000;1.000000;1.000000;1.000000;-0.193242;0.193242;-0.193242;1.000000
445646.93390091;5696552.75269897;469.84774997;94;89;83;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.085582;0.085582;-0.085582;1.000000
445647.00030334;5696552.68359955;469.84054996;69;67;60;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.146400;0.146400;-0.146400;1.000000
445646.89100082;5696552.87329872;469.85655000;180;182;178;46260.000000;1.000000;1.000000;1.000000;1.000000;-0.079626;0.079626;-0.079626;1.000000
445646.85470016;5696552.83469971;469.85675003;211;212;207;54227.000000;1.000000;1.000000;1.000000;1.000000;-0.115927;0.115927;-0.115927;1.000000
445646.81929977;5696552.83320053;469.85984995;142;139;131;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.151327;0.151327;-0.151327;1.000000
445647.02890213;5696552.67140015;469.85334994;96;100;95;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.158600;0.158600;-0.158600;1.000000
445646.85820206;5696552.79699905;469.85644986;55;52;50;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.117168;0.117168;-0.117168;1.000000
445646.99120148;5696552.66789825;469.85395004;64;73;73;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.162102;0.162102;-0.162102;1.000000
445646.89360245;5696552.79839905;469.85115005;201;201;195;51400.000000;1.000000;1.000000;1.000000;1.000000;-0.083255;0.083255;-0.083255;1.000000
445647.04420288;5696552.74749954;469.82704999;62;57;51;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.082507;0.082507;-0.082507;1.000000
445646.81840332;5696552.79599960;469.85465004;84;72;67;19275.000000;1.000000;1.000000;1.000000;1.000000;-0.155975;0.155975;-0.155975;1.000000
445646.93580063;5696553.07929810;469.86104991;153;156;150;39578.000000;1.000000;1.000000;1.000000;1.000000;-0.034826;0.034826;-0.034826;1.000000
445646.93700226;5696552.66810043;469.86314990;34;38;39;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.165354;0.165354;-0.165354;1.000000
445646.78569992;5696552.92650040;469.91995003;154;158;151;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.184927;0.184927;-0.184927;1.000000
445646.86190231;5696552.92689903;469.88844993;101;104;97;26214.000000;1.000000;1.000000;1.000000;1.000000;-0.108725;0.108725;-0.108725;1.000000
445646.77530106;5696552.97159775;469.93164994;97;101;99;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.195326;0.195326;-0.195326;1.000000
445647.08060272;5696553.04969986;469.85554983;161;159;152;40606.000000;1.000000;1.000000;1.000000;1.000000;0.109976;-0.109976;0.109976;1.000000
445647.04549988;5696552.97349937;469.85305001;127;126;118;32125.000000;1.000000;1.000000;1.000000;1.000000;0.074873;-0.074873;0.074873;1.000000
445646.94700058;5696552.67189987;469.85664989;29;33;35;8224.000000;1.000000;1.000000;1.000000;1.000000;-0.159856;0.159856;-0.159856;1.000000
445647.02060135;5696552.63469894;469.85955002;189;194;191;49344.000000;1.000000;1.000000;1.000000;1.000000;-0.195301;0.195301;-0.195301;1.000000
445647.03580292;5696552.75759895;469.82675006;64;58;52;15163.000000;1.000000;1.000000;1.000000;1.000000;-0.072450;0.072450;-0.072450;1.000000
