//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump52
445649.23420151;5696602.95059784;471.27565004;69;74;74;18504.000000;1.000000;1.000000;1.000000;1.000000;0.044825;-0.044825;0.044825;1.000000
445649.26610001;5696602.91589935;471.22085001;58;66;70;16448.000000;1.000000;1.000000;1.000000;1.000000;0.076723;-0.076723;0.076723;1.000000
445649.30560120;5696603.01209839;471.11194994;62;93;72;20817.000000;1.000000;1.000000;1.000000;1.000000;0.071276;-0.071276;0.071276;1.000000
445649.15250214;5696602.86599930;471.19875004;229;229;226;58596.000000;1.000000;1.000000;1.000000;1.000000;-0.036436;0.036436;-0.036436;1.000000
445649.24360092;5696602.90609940;471.23364975;142;148;146;37265.000000;1.000000;1.000000;1.000000;1.000000;0.054224;-0.054224;0.054224;1.000000
445649.02250107;5696602.89609726;471.24214985;188;190;187;48573.000000;1.000000;1.000000;1.000000;1.000000;-0.150875;0.150875;-0.150875;1.000000
445649.21600159;5696602.73889740;471.18615009;222;224;222;57311.000000;1.000000;1.000000;1.000000;1.000000;-0.091103;0.091103;-0.091103;1.000000
445649.21750076;5696602.97319992;471.27755024;92;96;91;24158.000000;1.000000;1.000000;1.000000;1.000000;0.028124;-0.028124;0.028124;1.000000
445649.29549988;5696602.96940048;471.35554983;61;67;63;16448.000000;1.000000;1.000000;1.000000;1.000000;0.084810;-0.084810;0.084810;1.000000
445649.25740250;5696602.96879776;471.31885006;39;45;40;10794.000000;1.000000;1.000000;1.000000;1.000000;0.068026;-0.068026;0.068026;1.000000
445649.11440094;5696602.92959793;471.24204971;215;216;216;55255.000000;1.000000;1.000000;1.000000;1.000000;-0.074976;0.074976;-0.074976;1.000000
445649.29560287;5696602.91069992;471.22905018;28;36;39;8481.000000;1.000000;1.000000;1.000000;1.000000;0.080700;-0.080700;0.080700;1.000000
445649.20380219;5696602.96100052;471.24414970;103;105;102;26728.000000;1.000000;1.000000;1.000000;1.000000;0.014425;-0.014425;0.014425;1.000000
445649.28160294;5696603.03779800;471.39295008;35;43;43;10280.000000;1.000000;1.000000;1.000000;1.000000;0.092226;-0.092226;0.092226;1.000000
445649.22480209;5696602.94700058;471.26825001;91;94;94;23901.000000;1.000000;1.000000;1.000000;1.000000;0.035425;-0.035425;0.035425;1.000000
445649.20950134;5696602.85809906;471.21525003;223;224;222;57311.000000;1.000000;1.000000;1.000000;1.000000;0.020124;-0.020124;0.020124;1.000000
445649.00380142;5696603.09329803;471.28795006;168;167;161;42662.000000;1.000000;1.000000;1.000000;1.000000;-0.185575;0.185575;-0.185575;1.000000
445649.29770096;5696603.02189835;471.41685011;105;113;108;28270.000000;1.000000;1.000000;1.000000;1.000000;0.079176;-0.079176;0.079176;1.000000
445649.01470001;5696603.05499847;471.27864983;121;119;119;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.174677;0.174677;-0.174677;1.000000
445649.13710220;5696603.05109985;471.25155022;195;197;188;50115.000000;1.000000;1.000000;1.000000;1.000000;-0.052275;0.052275;-0.052275;1.000000
445649.29250153;5696602.87140091;471.21684982;128;133;139;33924.000000;1.000000;1.000000;1.000000;1.000000;0.041413;-0.041413;0.041413;1.000000
445649.01360138;5696603.10159882;471.29544975;164;163;159;41634.000000;1.000000;1.000000;1.000000;1.000000;-0.175776;0.175776;-0.175776;1.000000
445649.05420120;5696602.99329956;471.25874998;132;131;132;33667.000000;1.000000;1.000000;1.000000;1.000000;-0.135176;0.135176;-0.135176;1.000000
445649.25610168;5696602.83279999;471.21705009;214;217;219;55512.000000;1.000000;1.000000;1.000000;1.000000;0.005068;-0.005068;0.005068;1.000000
445649.29409988;5696603.05959900;471.41944983;46;57;53;13621.000000;1.000000;1.000000;1.000000;1.000000;0.082777;-0.082777;0.082777;1.000000
445649.00399979;5696602.86989792;471.23405029;142;145;139;36751.000000;1.000000;1.000000;1.000000;1.000000;-0.159207;0.159207;-0.159207;1.000000
445648.99680145;5696603.03579910;471.27294971;135;134;133;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.192575;0.192575;-0.192575;1.000000
445649.03440292;5696603.03700073;471.27004959;126;126;125;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.154974;0.154974;-0.154974;1.000000
445649.26600082;5696603.02820023;471.35494997;19;22;22;5397.000000;1.000000;1.000000;1.000000;1.000000;0.076624;-0.076624;0.076624;1.000000
445649.29950150;5696602.94560059;471.21565010;53;81;57;17733.000000;1.000000;1.000000;1.000000;1.000000;0.092384;-0.092384;0.092384;1.000000
445649.25440033;5696603.05800064;471.31045010;35;35;37;8995.000000;1.000000;1.000000;1.000000;1.000000;0.065023;-0.065023;0.065023;1.000000
445649.21470078;5696602.70159729;471.19035007;111;112;107;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.128403;0.128403;-0.128403;1.000000
445649.09090240;5696603.03209885;471.25155022;72;75;71;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.098475;0.098475;-0.098475;1.000000
