//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump90
445640.66540344;5696594.28889854;471.47475006;88;84;78;21588.000000;1.000000;1.000000;1.000000;1.000000;0.124692;-0.124692;0.124692;1.000000
445640.70290192;5696594.29009827;471.47415020;147;143;137;36751.000000;1.000000;1.000000;1.000000;1.000000;0.089600;-0.089600;0.089600;1.000000
445640.66390045;5696594.29839905;471.47485020;74;69;62;17733.000000;1.000000;1.000000;1.000000;1.000000;0.123343;-0.123343;0.123343;1.000000
445640.70140274;5696594.29959877;471.47655012;106;102;95;26214.000000;1.000000;1.000000;1.000000;1.000000;0.087196;-0.087196;0.087196;1.000000
445640.68320282;5696594.28019913;471.47545006;98;95;88;24415.000000;1.000000;1.000000;1.000000;1.000000;0.111647;-0.111647;0.111647;1.000000
445640.69340332;5696594.26299866;471.47345020;121;118;112;30326.000000;1.000000;1.000000;1.000000;1.000000;0.111980;-0.111980;0.111980;1.000000
445640.69210251;5696594.30039986;471.47615005;92;87;81;22359.000000;1.000000;1.000000;1.000000;1.000000;0.095716;-0.095716;0.095716;1.000000
445640.68470200;5696594.27079971;471.47545006;115;113;106;28784.000000;1.000000;1.000000;1.000000;1.000000;0.114857;-0.114857;0.114857;1.000000
445640.67609985;5696594.27859886;471.47514965;101;97;91;24929.000000;1.000000;1.000000;1.000000;1.000000;0.118730;-0.118730;0.118730;1.000000
445640.68270309;5696594.29899986;471.47564985;80;75;69;19275.000000;1.000000;1.000000;1.000000;1.000000;0.105100;-0.105100;0.105100;1.000000
445640.68380173;5696594.26149948;471.47534992;157;155;149;39578.000000;1.000000;1.000000;1.000000;1.000000;0.120656;-0.120656;0.120656;1.000000
445640.69360168;5696594.29089935;471.47604992;124;121;114;31097.000000;1.000000;1.000000;1.000000;1.000000;0.097691;-0.097691;0.097691;1.000000
445640.69490250;5696594.25350006;471.47335007;142;140;135;35980.000000;1.000000;1.000000;1.000000;1.000000;0.116772;-0.116772;0.116772;1.000000
445640.69250305;5696594.27939995;471.47594978;128;124;117;31868.000000;1.000000;1.000000;1.000000;1.000000;0.103793;-0.103793;0.103793;1.000000
445640.67460068;5696594.28799828;471.47524979;72;68;61;17476.000000;1.000000;1.000000;1.000000;1.000000;0.116370;-0.116370;0.116370;1.000000
445640.69400223;5696594.24419983;471.47324993;154;151;145;38807.000000;1.000000;1.000000;1.000000;1.000000;0.123713;-0.123713;0.123713;1.000000
445640.68410309;5696594.28949936;471.47564985;90;86;79;22102.000000;1.000000;1.000000;1.000000;1.000000;0.106986;-0.106986;0.106986;1.000000
445640.67520340;5696594.26929863;471.47504999;154;152;146;38807.000000;1.000000;1.000000;1.000000;1.000000;0.123823;-0.123823;0.123823;1.000000
445640.70210083;5696594.28079994;471.47405006;160;157;150;40349.000000;1.000000;1.000000;1.000000;1.000000;0.094794;-0.094794;0.094794;1.000000
445640.67320068;5696594.29749878;471.47524979;71;66;59;16962.000000;1.000000;1.000000;1.000000;1.000000;0.114630;-0.114630;0.114630;1.000000
445640.69160278;5696594.27009972;471.47574999;114;112;105;28527.000000;1.000000;1.000000;1.000000;1.000000;0.109383;-0.109383;0.109383;1.000000
445640.70120056;5696594.27159889;471.47384979;140;138;131;35209.000000;1.000000;1.000000;1.000000;1.000000;0.100611;-0.100611;0.100611;1.000000
445640.98660095;5696594.15609940;471.49004986;118;115;107;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.173901;0.173901;-0.173901;1.000000
445641.02380188;5696594.15489967;471.49405005;141;138;127;35209.000000;1.000000;1.000000;1.000000;1.000000;-0.175100;0.175100;-0.175100;1.000000
445641.08730133;5696594.19529922;471.51835014;136;132;121;33667.000000;1.000000;1.000000;1.000000;1.000000;-0.134701;0.134701;-0.134701;1.000000
445641.16180237;5696594.25659950;471.49454977;70;64;58;16705.000000;1.000000;1.000000;1.000000;1.000000;0.073400;-0.073400;0.073400;1.000000
445641.01390274;5696594.18359955;471.51254990;146;145;137;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.146400;0.146400;-0.146400;1.000000
445640.85140045;5696594.28769882;471.49484970;174;174;167;44461.000000;1.000000;1.000000;1.000000;1.000000;0.042301;-0.042301;0.042301;1.000000
445640.84210022;5696594.28629883;471.49204971;111;110;105;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.043701;0.043701;-0.043701;1.000000
445641.17710312;5696594.21469887;471.53665020;122;121;113;30840.000000;1.000000;1.000000;1.000000;1.000000;-0.115301;0.115301;-0.115301;1.000000
445640.98240097;5696594.24489983;471.50955011;67;66;62;16705.000000;1.000000;1.000000;1.000000;1.000000;-0.085100;0.085100;-0.085100;1.000000
445641.08240326;5696594.13079842;471.49174978;98;95;85;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.199202;0.199202;-0.199202;1.000000
445640.83170135;5696594.26879890;471.47744991;95;91;82;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.061201;0.061201;-0.061201;1.000000
445640.98400314;5696594.23769959;471.51184990;70;69;62;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.092300;0.092300;-0.092300;1.000000
445641.09430130;5696594.24149902;471.50995018;136;135;128;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.088501;0.088501;-0.088501;1.000000
445641.28170212;5696594.21279915;471.49244978;73;71;69;18247.000000;1.000000;1.000000;1.000000;1.000000;0.117210;-0.117210;0.117210;1.000000
445641.17540176;5696594.14259918;471.52874996;153;152;146;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.187401;0.187401;-0.187401;1.000000
