//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump58
445644.27540024;5696568.25739868;470.42674996;162;164;158;41634.000000;1.000000;1.000000;1.000000;1.000000;-0.179330;0.179330;-0.179330;1.000000
445644.27760132;5696568.21259888;470.44264986;118;120;113;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.199886;0.199886;-0.199886;1.000000
445644.28620346;5696568.20699890;470.44764997;128;131;123;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.196447;0.196447;-0.196447;1.000000
445644.27630051;5696568.26669891;470.42695000;105;105;99;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.174931;0.174931;-0.174931;1.000000
445644.28640182;5696568.22819908;470.43394997;78;79;73;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.183752;0.183752;-0.183752;1.000000
445644.26640137;5696568.23709877;470.43074991;128;130;125;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.196345;0.196345;-0.196345;1.000000
445644.27720078;5696568.22909935;470.43354990;72;74;67;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.191003;0.191003;-0.191003;1.000000
445644.28569992;5696568.22129925;470.43614985;93;94;88;23901.000000;1.000000;1.000000;1.000000;1.000000;-0.188235;0.188235;-0.188235;1.000000
445644.27869995;5696568.22189911;470.43584992;78;79;73;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.193657;0.193657;-0.193657;1.000000
445644.29450043;5696568.23919876;470.43205001;73;75;71;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.170980;0.170980;-0.170980;1.000000
445644.28780182;5696568.20209892;470.45234992;115;119;110;29812.000000;1.000000;1.000000;1.000000;1.000000;-0.198327;0.198327;-0.198327;1.000000
445644.28770264;5696568.21869858;470.43855001;115;116;110;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.188131;0.188131;-0.188131;1.000000
445644.29560287;5696568.20849903;470.44805004;104;106;97;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.188238;0.188238;-0.188238;1.000000
445644.26680191;5696568.26519974;470.42645003;103;102;96;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.184340;0.184340;-0.184340;1.000000
445644.27820023;5696568.21719940;470.43805005;94;96;89;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.196728;0.196728;-0.196728;1.000000
445644.25810059;5696568.24729927;470.42824986;151;152;147;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.199250;0.199250;-0.199250;1.000000
445644.26790054;5696568.22999962;470.43314983;74;76;69;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.198505;0.198505;-0.198505;1.000000
445644.26540192;5696568.27469929;470.42654993;109;107;101;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.182553;0.182553;-0.182553;1.000000
445644.29490097;5696568.26719864;470.43015005;162;162;158;41377.000000;1.000000;1.000000;1.000000;1.000000;-0.157535;0.157535;-0.157535;1.000000
445644.29590042;5696568.22969921;470.43435003;82;84;78;21074.000000;1.000000;1.000000;1.000000;1.000000;-0.175059;0.175059;-0.175059;1.000000
445644.25750168;5696568.26599892;470.42834999;107;104;98;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.192808;0.192808;-0.192808;1.000000
445644.29549988;5696568.24849899;470.42995002;128;130;126;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.165357;0.165357;-0.165357;1.000000
445644.28490265;5696568.25879868;470.42724993;175;176;171;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.170094;0.170094;-0.170094;1.000000
445644.28680237;5696568.21169861;470.44304993;120;123;116;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.193065;0.193065;-0.193065;1.000000
445644.27580078;5696568.23859985;470.43124988;117;119;113;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.187380;0.187380;-0.187380;1.000000
445644.26590164;5696568.25589951;470.42864992;140;140;135;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.188639;0.188639;-0.188639;1.000000
445644.29640015;5696568.25769909;470.43004992;170;171;167;43690.000000;1.000000;1.000000;1.000000;1.000000;-0.160218;0.160218;-0.160218;1.000000
445644.28510101;5696568.23769959;470.43164994;83;85;80;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.179779;0.179779;-0.179779;1.000000
445644.25660141;5696568.25679977;470.42824986;116;115;110;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.196889;0.196889;-0.196889;1.000000
445644.28550156;5696568.26579865;470.42735006;144;144;138;36751.000000;1.000000;1.000000;1.000000;1.000000;-0.166732;0.166732;-0.166732;1.000000
445644.25610168;5696568.27549942;470.42614986;126;123;116;31611.000000;1.000000;1.000000;1.000000;1.000000;-0.191207;0.191207;-0.191207;1.000000
445644.29630096;5696568.21309860;470.44344999;101;103;95;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.184761;0.184761;-0.184761;1.000000
445644.27680023;5696568.24789913;470.42904999;168;170;165;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.182131;0.182131;-0.182131;1.000000
445644.26730164;5696568.24639900;470.42864992;165;167;162;42405.000000;1.000000;1.000000;1.000000;1.000000;-0.191309;0.191309;-0.191309;1.000000
445644.28600128;5696568.24699982;470.42945005;152;154;149;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.174394;0.174394;-0.174394;1.000000
445644.29710205;5696568.22009857;470.43894984;104;106;99;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.179779;0.179779;-0.179779;1.000000
445644.15210159;5696568.77389915;470.39474990;152;151;138;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.056101;0.056101;-0.056101;1.000000
445643.96840103;5696568.72729881;470.43244984;26;29;21;6939.000000;1.000000;1.000000;1.000000;1.000000;0.121396;-0.121396;0.121396;1.000000
445644.12840088;5696568.87409981;470.40185000;89;89;80;22616.000000;1.000000;1.000000;1.000000;1.000000;-0.044100;0.044100;-0.044100;1.000000
445644.18970306;5696568.77509888;470.39415004;120;115;105;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.054902;0.054902;-0.054902;1.000000
445644.12950333;5696568.83659943;470.40374996;152;151;141;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.006599;0.006599;-0.006599;1.000000
445643.92600067;5696568.80119904;470.43844988;172;174;162;44204.000000;1.000000;1.000000;1.000000;1.000000;0.110930;-0.110930;0.110930;1.000000
445644.21300323;5696568.72839935;470.40164997;84;82;74;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.101601;0.101601;-0.101601;1.000000
445644.24780090;5696568.69419868;470.44234993;159;162;156;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.135801;0.135801;-0.135801;1.000000
445644.28900345;5696568.58299931;470.43824985;82;85;79;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.150373;0.150373;-0.150373;1.000000
445644.19080170;5696568.73759850;470.39374997;149;142;129;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.092412;0.092412;-0.092412;1.000000
445644.26580246;5696568.74229916;470.39954998;55;52;46;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.088800;0.088800;-0.088800;1.000000
445644.22790344;5696568.73869904;470.40474989;83;79;71;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.091301;0.091301;-0.091301;1.000000
445644.15430267;5696568.69889935;470.39864995;28;30;27;7453.000000;1.000000;1.000000;1.000000;1.000000;-0.131101;0.131101;-0.131101;1.000000
445644.22800262;5696568.70319946;470.43225004;183;187;180;47545.000000;1.000000;1.000000;1.000000;1.000000;-0.126801;0.126801;-0.126801;1.000000
445644.04600342;5696568.65699966;470.43284990;33;40;26;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.173000;0.173000;-0.173000;1.000000
445644.33950241;5696568.70729931;470.40474989;71;71;65;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.116302;0.116302;-0.116302;1.000000
445644.25290115;5696568.57229908;470.43884995;121;121;110;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.186476;0.186476;-0.186476;1.000000
445644.27330215;5696568.56349953;470.43494989;82;83;75;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.166075;0.166075;-0.166075;1.000000
445644.31580170;5696568.41709908;470.43284990;140;134;125;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.123575;0.123575;-0.123575;1.000000
445644.34150131;5696568.67909916;470.40454986;79;77;72;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.102790;0.102790;-0.102790;1.000000
445643.84810074;5696568.89929970;470.45004990;130;124;108;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.197578;0.197578;-0.197578;1.000000
445644.31410034;5696568.64849861;470.43085005;38;36;34;9252.000000;1.000000;1.000000;1.000000;1.000000;-0.125277;0.125277;-0.125277;1.000000
445644.24699982;5696568.50749977;470.43544986;57;50;43;13107.000000;1.000000;1.000000;1.000000;1.000000;-0.192377;0.192377;-0.192377;1.000000
445643.95850189;5696568.89639862;470.43174984;118;118;109;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.099888;0.099888;-0.099888;1.000000
445644.07160004;5696568.87219913;470.41324999;127;125;116;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.042199;0.042199;-0.042199;1.000000
445644.07290085;5696568.83469971;470.41054990;83;80;71;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.004700;0.004700;-0.004700;1.000000
445644.25080307;5696568.42309959;470.43464996;165;162;155;41634.000000;1.000000;1.000000;1.000000;1.000000;-0.188574;0.188574;-0.188574;1.000000
445644.27029999;5696568.78639896;470.39094998;182;183;179;46774.000000;1.000000;1.000000;1.000000;1.000000;-0.046379;0.046379;-0.046379;1.000000
445644.03880127;5696568.79579933;470.41314985;99;102;92;25700.000000;1.000000;1.000000;1.000000;1.000000;0.034201;-0.034201;0.034201;1.000000
445643.91500290;5696568.88399895;470.43894984;163;159;149;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.129881;0.129881;-0.129881;1.000000
445643.91600235;5696568.84639938;470.44085004;88;87;76;22102.000000;1.000000;1.000000;1.000000;1.000000;-0.118267;0.118267;-0.118267;1.000000
445644.30960281;5696568.80829914;470.39524986;66;67;63;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.021701;0.021701;-0.021701;1.000000
445644.12650116;5696568.67809875;470.40174987;129;133;125;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.151901;0.151901;-0.151901;1.000000
445643.92430313;5696568.85739906;470.43665006;78;75;66;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.112220;0.112220;-0.112220;1.000000
445643.92609985;5696568.82919891;470.44104983;130;131;121;33153.000000;1.000000;1.000000;1.000000;1.000000;0.107030;-0.107030;0.107030;1.000000
445644.29360016;5696568.50099953;470.42584993;53;50;48;12850.000000;1.000000;1.000000;1.000000;1.000000;-0.145777;0.145777;-0.145777;1.000000
445644.31620224;5696568.44509895;470.43085005;93;91;86;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.123175;0.123175;-0.123175;1.000000
445644.26410110;5696568.30989845;470.42454984;158;152;144;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.176425;0.176425;-0.176425;1.000000
445644.30200012;5696568.49089916;470.42604997;55;53;51;13621.000000;1.000000;1.000000;1.000000;1.000000;-0.137377;0.137377;-0.137377;1.000000
445643.96310242;5696568.82119949;470.43334987;143;143;135;36494.000000;1.000000;1.000000;1.000000;1.000000;0.070575;-0.070575;0.070575;1.000000
445644.29730042;5696568.39759930;470.44104983;155;153;145;39064.000000;1.000000;1.000000;1.000000;1.000000;-0.142076;0.142076;-0.142076;1.000000
445644.23060043;5696568.67509850;470.42044999;53;60;57;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.154902;0.154902;-0.154902;1.000000
445644.05529984;5696568.82459934;470.41654994;135;135;127;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.005401;0.005401;-0.005401;1.000000
445644.28199966;5696568.33139904;470.43494989;132;129;121;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.157377;0.157377;-0.157377;1.000000
445644.07650192;5696568.79699905;470.40794994;130;131;119;33153.000000;1.000000;1.000000;1.000000;1.000000;0.033001;-0.033001;0.033001;1.000000
445644.25950058;5696568.87139900;470.39374997;122;114;99;29298.000000;1.000000;1.000000;1.000000;1.000000;0.042095;-0.042095;0.042095;1.000000
445644.20500000;5696568.64499863;470.40724995;68;77;70;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.185140;0.185140;-0.185140;1.000000
445644.10440262;5696568.74309929;470.40384986;117;120;103;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.086901;0.086901;-0.086901;1.000000
445644.02919968;5696568.76859863;470.41474988;69;73;65;17990.000000;1.000000;1.000000;1.000000;1.000000;0.061527;-0.061527;0.061527;1.000000
445644.12240036;5696568.78129967;470.39584996;138;137;123;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.048700;0.048700;-0.048700;1.000000
445644.16110046;5696568.74499901;470.39485003;108;107;92;26985.000000;1.000000;1.000000;1.000000;1.000000;0.085001;-0.085001;0.085001;1.000000
445644.31570251;5696568.64129932;470.43314983;38;38;34;9509.000000;1.000000;1.000000;1.000000;1.000000;-0.123674;0.123674;-0.123674;1.000000
445644.25460251;5696568.74789913;470.40135004;59;59;48;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.082146;0.082146;-0.082146;1.000000
445644.28560074;5696568.49009903;470.42534997;19;14;13;3855.000000;1.000000;1.000000;1.000000;1.000000;-0.153776;0.153776;-0.153776;1.000000
445644.28660019;5696568.45259865;470.42724993;58;51;47;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.152777;0.152777;-0.152777;1.000000
445644.22300156;5696568.83269890;470.39634993;145;140;135;35980.000000;1.000000;1.000000;1.000000;1.000000;0.002699;-0.002699;0.002699;1.000000
445644.25650223;5696568.30359848;470.42415001;168;163;154;41891.000000;1.000000;1.000000;1.000000;1.000000;-0.184771;0.184771;-0.184771;1.000000
445644.26000031;5696568.67439850;470.44034984;170;171;166;43690.000000;1.000000;1.000000;1.000000;1.000000;-0.155813;0.155813;-0.155813;1.000000
445644.26050003;5696568.83389862;470.39564993;68;60;55;15677.000000;1.000000;1.000000;1.000000;1.000000;0.009463;-0.009463;0.009463;1.000000
445644.05910309;5696568.78689964;470.41164996;125;128;118;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.043100;0.043100;-0.043100;1.000000
445644.34470184;5696568.80969913;470.39684989;139;142;139;35980.000000;1.000000;1.000000;1.000000;1.000000;-0.020301;0.020301;-0.020301;1.000000
445644.22280319;5696568.63629921;470.40794994;67;74;66;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.193701;0.193701;-0.193701;1.000000
445643.96199997;5696568.85869892;470.43144991;115;115;105;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.076699;0.076699;-0.076699;1.000000
445644.29360016;5696568.30469902;470.43284990;133;131;126;33667.000000;1.000000;1.000000;1.000000;1.000000;-0.147956;0.147956;-0.147956;1.000000
445644.29660233;5696568.64059933;470.44164993;145;145;141;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.142775;0.142775;-0.142775;1.000000
445644.05900009;5696568.71219929;470.41304996;70;78;67;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.117801;-0.117801;0.117801;1.000000
445643.97900208;5696568.88759907;470.42555000;169;169;160;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.079039;0.079039;-0.079039;1.000000
445643.90250214;5696568.90139969;470.44085004;160;158;148;40349.000000;1.000000;1.000000;1.000000;1.000000;-0.148865;0.148865;-0.148865;1.000000
445644.25170334;5696568.64759930;470.41404988;133;138;134;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.182401;0.182401;-0.182401;1.000000
445644.01790054;5696568.85129936;470.42225005;145;145;137;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.026182;0.026182;-0.026182;1.000000
445644.22160156;5696568.86789902;470.39664986;65;61;51;15677.000000;1.000000;1.000000;1.000000;1.000000;0.032225;-0.032225;0.032225;1.000000
445644.18400009;5696568.86669930;470.39724996;52;50;44;12593.000000;1.000000;1.000000;1.000000;1.000000;-0.005377;0.005377;-0.005377;1.000000
445644.18550308;5696568.83149918;470.39695003;186;185;178;47288.000000;1.000000;1.000000;1.000000;1.000000;0.001499;-0.001499;0.001499;1.000000
445643.96440323;5696568.78369911;470.43065001;179;181;172;46003.000000;1.000000;1.000000;1.000000;1.000000;0.082866;-0.082866;0.082866;1.000000
445644.26180084;5696568.79649933;470.39294984;114;116;112;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.034940;0.034940;-0.034940;1.000000
445644.29930313;5696568.79759892;470.39465000;74;77;73;19275.000000;1.000000;1.000000;1.000000;1.000000;-0.032401;0.032401;-0.032401;1.000000
445643.98360260;5696568.81239899;470.42715003;93;94;85;23644.000000;1.000000;1.000000;1.000000;1.000000;0.052559;-0.052559;0.052559;1.000000
445644.27750214;5696568.86279877;470.38984992;134;125;111;32382.000000;1.000000;1.000000;1.000000;1.000000;0.033911;-0.033911;0.033911;1.000000
445644.15150269;5696568.79259880;470.39494993;156;154;144;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.037401;0.037401;-0.037401;1.000000
445643.98610123;5696568.73739918;470.42404987;27;32;25;7453.000000;1.000000;1.000000;1.000000;1.000000;0.103857;-0.103857;0.103857;1.000000
445644.24470337;5696568.78639896;470.38975002;214;214;208;54741.000000;1.000000;1.000000;1.000000;1.000000;-0.043601;0.043601;-0.043601;1.000000
445643.93620117;5696568.80959900;470.43665006;210;212;202;53970.000000;1.000000;1.000000;1.000000;1.000000;0.099049;-0.099049;0.099049;1.000000
445644.19500168;5696568.85859879;470.39765002;67;65;58;16448.000000;1.000000;1.000000;1.000000;1.000000;0.005625;-0.005625;0.005625;1.000000
445643.93740280;5696568.77209862;470.43624999;58;60;47;14649.000000;1.000000;1.000000;1.000000;1.000000;0.111873;-0.111873;0.111873;1.000000
445644.34660156;5696568.75349911;470.39395000;156;159;154;40349.000000;1.000000;1.000000;1.000000;1.000000;-0.076507;0.076507;-0.076507;1.000000
445643.96560104;5696568.74619873;470.43024995;28;31;23;7453.000000;1.000000;1.000000;1.000000;1.000000;0.107622;-0.107622;0.107622;1.000000
445644.18900116;5696568.71909912;470.39575006;64;62;55;15677.000000;1.000000;1.000000;1.000000;1.000000;-0.110901;0.110901;-0.110901;1.000000
445644.15490158;5696568.68009956;470.39844992;127;131;130;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.149900;0.149900;-0.149900;1.000000
445644.17090042;5696568.74659927;470.38824989;75;72;58;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.083401;0.083401;-0.083401;1.000000
445644.07250031;5696568.88139923;470.41334989;153;151;142;38550.000000;1.000000;1.000000;1.000000;1.000000;-0.051399;0.051399;-0.051399;1.000000
445644.28650101;5696568.65789898;470.44135000;143;142;138;36237.000000;1.000000;1.000000;1.000000;1.000000;-0.153169;0.153169;-0.153169;1.000000
445644.31680115;5696568.60379894;470.43505003;166;167;161;42662.000000;1.000000;1.000000;1.000000;1.000000;-0.122576;0.122576;-0.122576;1.000000
445644.24760254;5696568.48879917;470.43525006;77;68;62;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.191774;0.191774;-0.191774;1.000000
445644.25230225;5696568.33879860;470.43365004;133;130;122;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.187075;0.187075;-0.187075;1.000000
445644.09340103;5696568.82589920;470.40435006;113;111;100;28270.000000;1.000000;1.000000;1.000000;1.000000;-0.004101;0.004101;-0.004101;1.000000
445644.28310211;5696568.71229942;470.42085006;54;55;49;13878.000000;1.000000;1.000000;1.000000;1.000000;-0.117736;0.117736;-0.117736;1.000000
445644.33760269;5696568.78239925;470.39395000;115;120;116;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.047601;0.047601;-0.047601;1.000000
445644.25380142;5696568.58159931;470.43894984;116;119;106;29812.000000;1.000000;1.000000;1.000000;1.000000;-0.185575;0.185575;-0.185575;1.000000
445644.33860214;5696568.74489983;470.39814999;102;106;100;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.085100;0.085100;-0.085100;1.000000
445644.18670090;5696568.79409893;470.39424994;141;140;132;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.035901;0.035901;-0.035901;1.000000
445644.24180038;5696568.83329971;470.39485003;79;72;67;18761.000000;1.000000;1.000000;1.000000;1.000000;0.003300;-0.003300;0.003300;1.000000
445644.27940186;5696568.83449944;470.39424994;97;89;83;23130.000000;1.000000;1.000000;1.000000;1.000000;0.008068;-0.008068;0.008068;1.000000
445644.10020264;5696568.63109978;470.42094995;54;55;45;13621.000000;1.000000;1.000000;1.000000;1.000000;-0.198900;0.198900;-0.198900;1.000000
445644.17520340;5696568.63349922;470.42205002;45;56;46;13107.000000;1.000000;1.000000;1.000000;1.000000;-0.196501;0.196501;-0.196501;1.000000
445643.88650330;5696568.88179977;470.44455006;110;106;95;26985.000000;1.000000;1.000000;1.000000;1.000000;-0.155505;0.155505;-0.155505;1.000000
445644.06430252;5696568.84479912;470.41494991;119;117;108;29812.000000;1.000000;1.000000;1.000000;1.000000;0.014799;-0.014799;0.014799;1.000000
445644.02779968;5696568.80379875;470.41505005;123;125;115;31611.000000;1.000000;1.000000;1.000000;1.000000;0.026737;-0.026737;0.026737;1.000000
445644.11020096;5696568.85469921;470.40314986;70;67;58;16962.000000;1.000000;1.000000;1.000000;1.000000;0.024699;-0.024699;0.024699;1.000000
445644.14800079;5696568.85829933;470.40255000;101;100;93;25443.000000;1.000000;1.000000;1.000000;1.000000;0.028299;-0.028299;0.028299;1.000000
445644.30680283;5696568.82729919;470.39304997;75;71;65;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.002701;0.002701;-0.002701;1.000000
445644.19890030;5696568.74849899;470.39424994;168;158;144;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.082056;0.082056;-0.082056;1.000000
