//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump25
445609.57490166;5696572.02129944;472.84214975;112;99;54;24929.000000;1.000000;1.000000;1.000000;1.000000;0.073025;-0.073025;0.073025;1.000000
445609.50560196;5696571.96199902;472.85694983;138;119;77;30840.000000;1.000000;1.000000;1.000000;1.000000;0.003725;-0.003725;0.003725;1.000000
445609.69080170;5696572.00679977;472.78195002;172;155;111;39835.000000;1.000000;1.000000;1.000000;1.000000;0.123575;-0.123575;0.123575;1.000000
445609.69230183;5696572.03059967;472.74504997;156;144;99;36494.000000;1.000000;1.000000;1.000000;1.000000;0.122075;-0.122075;0.122075;1.000000
445609.52420147;5696571.94369896;472.87384989;170;146;103;38036.000000;1.000000;1.000000;1.000000;1.000000;0.022325;-0.022325;0.022325;1.000000
445609.34320171;5696571.83289917;472.82014992;96;95;50;23130.000000;1.000000;1.000000;1.000000;1.000000;-0.158675;0.158675;-0.158675;1.000000
445609.41120155;5696571.75349911;472.85955002;62;45;3;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.118636;0.118636;-0.118636;1.000000
445609.79140194;5696571.79669960;472.91685011;120;111;73;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.034313;0.034313;-0.034313;1.000000
445609.51420124;5696571.97989853;472.85755016;104;82;39;21331.000000;1.000000;1.000000;1.000000;1.000000;0.012324;-0.012324;0.012324;1.000000
445609.64530190;5696571.67739876;472.90175011;149;137;92;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.152601;0.152601;-0.152601;1.000000
445609.55650146;5696572.02299889;472.83904984;144;135;94;34181.000000;1.000000;1.000000;1.000000;1.000000;0.054625;-0.054625;0.054625;1.000000
445609.45050152;5696571.89479931;472.85134985;181;155;96;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.051375;0.051375;-0.051375;1.000000
445609.37150200;5696571.83489903;472.81904985;120;111;60;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.130375;0.130375;-0.130375;1.000000
